No.,Hotel Name,Ratings,Reviews,Reviews Split
1635,Mercure Singapore On Stevens Singapore,2,Just ok One of the worst room size I ever experienced in the hotels The rooms are super super cramped If you are a couple then rooms seems to be crowed  Bathroom is even worst If you open your hands wide open your one hand has to be out of the bathroom  Room service menu is very small and sometimes the items are not available  I wouldn t recommend this to anyone unless you are too desperate to find room in this area and no choice left ,"['ok', 'one', 'worst', 'room', 'size', 'ever', 'experienced', 'hotels', 'rooms', 'super', 'super', 'cramped', 'couple', 'rooms', 'seems', 'crowed', 'bathroom', 'even', 'worst', 'open', 'hands', 'wide', 'open', 'one', 'hand', 'bathroom', 'room', 'service', 'menu', 'small', 'sometimes', 'items', 'available', 'recommend', 'anyone', 'unless', 'desperate', 'find', 'room', 'area', 'choice', 'left', '']"
1636,Mercure Singapore On Stevens Singapore,3,Average This is a brand new hotel by Accor along Stevens Road which is a posh residential area in Singapore It is easily accessible with taxi    Good   Brand new  Excellent bed quality  Helpful staffs  Bad   Small space which I mistaken it as IBIS  Poor WIFI which disconnected every  mins  Limited choice of food nearby  I would recommend this if the price offered reasonable ,"['average', 'brand', 'new', 'hotel', 'accor', 'along', 'stevens', 'road', 'posh', 'residential', 'area', 'singapore', 'easily', 'accessible', 'taxi', 'good', 'brand', 'new', 'excellent', 'bed', 'quality', 'helpful', 'staffs', 'bad', 'small', 'space', 'mistaken', 'ibis', 'poor', 'wifi', 'disconnected', 'every', 'mins', 'limited', 'choice', 'food', 'nearby', 'would', 'recommend', 'price', 'offered', 'reasonable', '']"
1637,Mercure Singapore On Stevens Singapore,5,New Hotel New Rooms New Everything We booked this hotel because we had a complimentary night by Accor hotel membership We heard this hotel was new so we figured why not   To our delight this hotel is great at almost everything The staff were delightful checkinout was a breeze and the rooms are spacious with great beds   Since this is a new hotel it s no shock that everything was still brand new One thing that stands out is the AC It was the coldest I ve ever felt in a hote room   Many restaurants near the hotel is a major plus for me ,"['new', 'hotel', 'new', 'rooms', 'new', 'everything', 'booked', 'hotel', 'complimentary', 'night', 'accor', 'hotel', 'membership', 'heard', 'hotel', 'new', 'figured', 'delight', 'hotel', 'great', 'almost', 'everything', 'staff', 'delightful', 'checkinout', 'breeze', 'rooms', 'spacious', 'great', 'beds', 'since', 'new', 'hotel', 'shock', 'everything', 'still', 'brand', 'new', 'one', 'thing', 'stands', 'ac', 'coldest', 'ever', 'felt', 'hote', 'room', 'many', 'restaurants', 'near', 'hotel', 'major', 'plus', '']"
1638,Mercure Singapore On Stevens Singapore,4,Still smells new This is a brand new hotel still has the new smell and you can see they are still finishing the final touches The rooms are small but functional Everything has its place and it works well The bathroom is small with very little space to place your things love the light fitting The shower has good water pressure The staff are all pleasant and go out of the way to make you feel welcome Make use of the shuttle to Orchard Road it makes the hotel more convenient Food and beverage options are still limited but you can see they are working on it ,"['still', 'smells', 'new', 'brand', 'new', 'hotel', 'still', 'new', 'smell', 'see', 'still', 'finishing', 'final', 'touches', 'rooms', 'small', 'functional', 'everything', 'place', 'works', 'well', 'bathroom', 'small', 'little', 'space', 'place', 'things', 'love', 'light', 'fitting', 'shower', 'good', 'water', 'pressure', 'staff', 'pleasant', 'go', 'way', 'make', 'feel', 'welcome', 'make', 'use', 'shuttle', 'orchard', 'road', 'makes', 'hotel', 'convenient', 'food', 'beverage', 'options', 'still', 'limited', 'see', 'working', '']"
1639,Mercure Singapore On Stevens Singapore,5,Very good value for the price Its a new hotel just ten min walk from orchard road but you can also take the free shuttle that departs every thirty min Free parking and a bus stop just in front of the hotel Nearest mrt is stevens which is five min walk away   Room and bathroom are small but pretty and comfortable Sound proofing is not great we can hear some of the sounds from the corridor and of door closing   Gym is very well equipped and there are two pools  alap pool and an infinity pool Both are not huge but there are situated away from each other so you still feel like theres privacy Theres a kids club but its just some swivel chair and tv   Breakfast is awesome A very good spread with very good quality And this is no mean feat for Singapore standards  Service is good Everyone seems   ,"['good', 'value', 'price', 'new', 'hotel', 'ten', 'min', 'walk', 'orchard', 'road', 'also', 'take', 'free', 'shuttle', 'departs', 'every', 'thirty', 'min', 'free', 'parking', 'bus', 'stop', 'front', 'hotel', 'nearest', 'mrt', 'stevens', 'five', 'min', 'walk', 'away', 'room', 'bathroom', 'small', 'pretty', 'comfortable', 'sound', 'proofing', 'great', 'hear', 'sounds', 'corridor', 'door', 'closing', 'gym', 'well', 'equipped', 'two', 'pools', 'alap', 'pool', 'infinity', 'pool', 'huge', 'situated', 'away', 'still', 'feel', 'like', 'theres', 'privacy', 'theres', 'kids', 'club', 'swivel', 'chair', 'tv', 'breakfast', 'awesome', 'good', 'spread', 'good', 'quality', 'mean', 'feat', 'singapore', 'standards', 'service', 'good', 'everyone', 'seems', '']"
1640,Hotel Boss Singapore9,1,A NIGHTMARE HOTEL The hotel is like a market place and they dont have personal touch with their guests they clean your room only when you pressure them and make noise  i have stayed there for  nights and my room was cleaned only once after going mad on them not good  for holidares who wants to feel good and enjoy it fits business people who are extremely very busy without being keen on what is going on living very early and coming back very late i cant recomend it for family very small rooms that cant feet fit your suitcases well so depressing and frastrustrating not worth the money value even no sugar to make youself coffee like other hotels ,"['nightmare', 'hotel', 'hotel', 'like', 'market', 'place', 'dont', 'personal', 'touch', 'guests', 'clean', 'room', 'pressure', 'make', 'noise', 'stayed', 'nights', 'room', 'cleaned', 'going', 'mad', 'good', 'holidares', 'wants', 'feel', 'good', 'enjoy', 'fits', 'business', 'people', 'extremely', 'busy', 'without', 'keen', 'going', 'living', 'early', 'coming', 'back', 'late', 'cant', 'recomend', 'family', 'small', 'rooms', 'cant', 'feet', 'fit', 'suitcases', 'well', 'depressing', 'frastrustrating', 'worth', 'money', 'value', 'even', 'sugar', 'make', 'youself', 'coffee', 'like', 'hotels', '']"
1641,Hotel Boss Singapore9,5,Thank you to Mr Ryan Yee When I landed before my friends and wanted to explore the city a bit I went to reception to ask about best places to eat and explore Mr Yee was kind enough to help me out with all my questions and requests thank you ,"['thank', 'mr', 'ryan', 'yee', 'landed', 'friends', 'wanted', 'explore', 'city', 'bit', 'went', 'reception', 'ask', 'best', 'places', 'eat', 'explore', 'mr', 'yee', 'kind', 'enough', 'help', 'questions', 'requests', 'thank', '']"
1642,Hotel Boss Singapore9,1,Just awful Not only is the room tiny but there isnt any cupboard storage teacoffee provisions or cups cutlery etc It is a bare bones room just a bed and a bathroom The bathroom exhaust fan cover had black mould growing on it The bathroon is so cheaply put together it was falling to pieces The bed was very hard similar to sleeping on a  dining table We could hear the rooftop air conditioner on level  from the th floor There isnt any soundproofing so you can hear everyone in the hallway The breakfast buffet was awful the floor was very wet and sticky the food wasnt edible and there is a sign that states there is a gms surcharge if you leave food on your plate Very hard to avoid when the food is awful We were booked for  nights and only lasted  we moved somewhere else   ,"['awful', 'room', 'tiny', 'isnt', 'cupboard', 'storage', 'teacoffee', 'provisions', 'cups', 'cutlery', 'etc', 'bare', 'bones', 'room', 'bed', 'bathroom', 'bathroom', 'exhaust', 'fan', 'cover', 'black', 'mould', 'growing', 'bathroon', 'cheaply', 'put', 'together', 'falling', 'pieces', 'bed', 'hard', 'similar', 'sleeping', 'dining', 'table', 'could', 'hear', 'rooftop', 'air', 'conditioner', 'level', 'th', 'floor', 'isnt', 'soundproofing', 'hear', 'everyone', 'hallway', 'breakfast', 'buffet', 'awful', 'floor', 'wet', 'sticky', 'food', 'wasnt', 'edible', 'sign', 'states', 'gms', 'surcharge', 'leave', 'food', 'plate', 'hard', 'avoid', 'food', 'awful', 'booked', 'nights', 'lasted', 'moved', 'somewhere', 'else', '']"
1643,Hotel Boss Singapore9,5,Very accessible to major places We loved our stay here Ryan Vee helped us for check in and was quite jovial and helpful The hotel is very close to MRT and bus station Even at the night the hotel was flocked with visitors  The people assosciated with luggage parking and housekeeping were very helpful Appreciate the hospitality Loved the view from the room ,"['accessible', 'major', 'places', 'loved', 'stay', 'ryan', 'vee', 'helped', 'us', 'check', 'quite', 'jovial', 'helpful', 'hotel', 'close', 'mrt', 'bus', 'station', 'even', 'night', 'hotel', 'flocked', 'visitors', 'people', 'assosciated', 'luggage', 'parking', 'housekeeping', 'helpful', 'appreciate', 'hospitality', 'loved', 'view', 'room', '']"
1644,Hotel Boss Singapore9,5,Kind good service good price good laundry My best experience with the hotel boss has been with staff overall  Especially Alex Huang from reception who helped me kindly General staff at the lobby were very supportive and patient in giving directions Great hotelGreat Customer Service Very clean room ,"['kind', 'good', 'service', 'good', 'price', 'good', 'laundry', 'best', 'experience', 'hotel', 'boss', 'staff', 'overall', 'especially', 'alex', 'huang', 'reception', 'helped', 'kindly', 'general', 'staff', 'lobby', 'supportive', 'patient', 'giving', 'directions', 'great', 'hotelgreat', 'customer', 'service', 'clean', 'room', '']"
1645,Hotel Boss Singapore9,4,Great location amazing staff the hotel is very neat My best experience with the hotel has been with staff overall They are all amazing Especially Alex from reception who helped me kindly with my request The only problem about the hotell is the size of their rooms They are too small and there hardly any storage space Other than that a great establishment with great people working there ,"['great', 'location', 'amazing', 'staff', 'hotel', 'neat', 'best', 'experience', 'hotel', 'staff', 'overall', 'amazing', 'especially', 'alex', 'reception', 'helped', 'kindly', 'request', 'problem', 'hotell', 'size', 'rooms', 'small', 'hardly', 'storage', 'space', 'great', 'establishment', 'great', 'people', 'working', '']"
1646,Hotel Boss Singapore9,1,The worst No words can say how bad this hotel is The staff do not speak English so all communication is hard The room is so small and nowhere to put your clothes so you have to live out your suitcase The hotel is beautiful and pool great but everything else is so bad We booked the room with a balcony and asked for wine glasses as there was no glasses in the room after  phone calls and been sent mugs to the room I requested to speak to a manger and he said we don t do glasses end of total rude I told him for  a night I at least expect glasses in the room No response Absolutely disgusting don t waste your money booking here ,"['worst', 'words', 'say', 'bad', 'hotel', 'staff', 'speak', 'english', 'communication', 'hard', 'room', 'small', 'nowhere', 'put', 'clothes', 'live', 'suitcase', 'hotel', 'beautiful', 'pool', 'great', 'everything', 'else', 'bad', 'booked', 'room', 'balcony', 'asked', 'wine', 'glasses', 'glasses', 'room', 'phone', 'calls', 'sent', 'mugs', 'room', 'requested', 'speak', 'manger', 'said', 'glasses', 'end', 'total', 'rude', 'told', 'night', 'least', 'expect', 'glasses', 'room', 'response', 'absolutely', 'disgusting', 'waste', 'money', 'booking', '']"
1647,Hotel Boss Singapore9,5,Excellent Hotel Great hotelGreat Customer Service Very clean room  Eric at the front desk was very patient calm and  supportive  Liu Fei cleaned my room professionally with precision and a speed that baffled me She was respectful and full of smiles as she does her job  General staff at the lobby were very supportive and patient in giving directions ,"['excellent', 'hotel', 'great', 'hotelgreat', 'customer', 'service', 'clean', 'room', 'eric', 'front', 'desk', 'patient', 'calm', 'supportive', 'liu', 'fei', 'cleaned', 'room', 'professionally', 'precision', 'speed', 'baffled', 'respectful', 'full', 'smiles', 'job', 'general', 'staff', 'lobby', 'supportive', 'patient', 'giving', 'directions', '']"
1648,Hotel Boss Singapore9,4,Superb location and modern Location is fantastic  mins walking distance to Lavender MRT and sheltered all the way Rooms are pretty small but modern However one downside is the TV no channel on it I try to use the YouTube but as the wifi was so bad it couldn t play at all kinda wasted having a Tv in the room as nothing can be play on it ,"['superb', 'location', 'modern', 'location', 'fantastic', 'mins', 'walking', 'distance', 'lavender', 'mrt', 'sheltered', 'way', 'rooms', 'pretty', 'small', 'modern', 'however', 'one', 'downside', 'tv', 'channel', 'try', 'use', 'youtube', 'wifi', 'bad', 'play', 'kinda', 'wasted', 'tv', 'room', 'nothing', 'play', '']"
1649,Hotel Boss Singapore9,1,Dorminatry and nothing else shocker just a shocker for the amount of money they charge i missed the first warning sign  laundry photo  why would a good hotel do that  second one was when we have been  asked to pay upfront at the actual hotel at reception so you would not even bother to check out and look for a better hotel  the third one  watch for the hanger on the pictures  rooms are so small that there is no space for wardrobes put requests  no one even bothered to get back bathroom is so small that there is no toilet paper  NO Toilet PAPER   tissues about your head  and you can forget to seat there normally  there is no space to put your leg  shower glass is next to the toilet if the room is not facing city your window is  meters from another glass wall like in prison and in reflection you are not just seeing yourself but all your neighbours and what they do in addition of others not closing their blinds  on opposite side My son is still laughing about this advertisement on their tv midtier hotel and says that the room is smaller than his year  school camp cabin We are still here and will try to enjoy the Singapore   ,"['dorminatry', 'nothing', 'else', 'shocker', 'shocker', 'amount', 'money', 'charge', 'missed', 'first', 'warning', 'sign', 'laundry', 'photo', 'would', 'good', 'hotel', 'second', 'one', 'asked', 'pay', 'upfront', 'actual', 'hotel', 'reception', 'would', 'even', 'bother', 'check', 'look', 'better', 'hotel', 'third', 'one', 'watch', 'hanger', 'pictures', 'rooms', 'small', 'space', 'wardrobes', 'put', 'requests', 'one', 'even', 'bothered', 'get', 'back', 'bathroom', 'small', 'toilet', 'paper', 'toilet', 'paper', 'tissues', 'head', 'forget', 'seat', 'normally', 'space', 'put', 'leg', 'shower', 'glass', 'next', 'toilet', 'room', 'facing', 'city', 'window', 'meters', 'another', 'glass', 'wall', 'like', 'prison', 'reflection', 'seeing', 'neighbours', 'addition', 'others', 'closing', 'blinds', 'opposite', 'side', 'son', 'still', 'laughing', 'advertisement', 'tv', 'midtier', 'hotel', 'says', 'room', 'smaller', 'year', 'school', 'camp', 'cabin', 'still', 'try', 'enjoy', 'singapore', '']"
1650,Hotel Boss Singapore9,3,ACCESSIBLE What i like about it is that it is near the MRT station and other mode of transportation is not that hard it is very accessible And there are many places you can go Sultan Mosque is just  mins walk while mustafa centre is  mins  we always walks around pm and we comes back at  am and you can feel that you are safe The staff are nice   We got  rooms cause we are  pax its just a shame that the family room is not on the same floor as the  rooms because they said that there is only one family room per floor  What I dont like is that they only clean the rooms once a week but im not reaaly that sure if it is once a week only because we stayed there for  nights and  days we thought that everyday they will clean the rooms We got  rooms cause we are  pax   ,"['accessible', 'like', 'near', 'mrt', 'station', 'mode', 'transportation', 'hard', 'accessible', 'many', 'places', 'go', 'sultan', 'mosque', 'mins', 'walk', 'mustafa', 'centre', 'mins', 'always', 'walks', 'around', 'pm', 'comes', 'back', 'feel', 'safe', 'staff', 'nice', 'got', 'rooms', 'cause', 'pax', 'shame', 'family', 'room', 'floor', 'rooms', 'said', 'one', 'family', 'room', 'per', 'floor', 'dont', 'like', 'clean', 'rooms', 'week', 'im', 'reaaly', 'sure', 'week', 'stayed', 'nights', 'days', 'thought', 'everyday', 'clean', 'rooms', 'got', 'rooms', 'cause', 'pax', '']"
1651,Hotel Boss Singapore9,3,Execellent Location Very attentive and helpful staff I love the location of the hotel  as it is only a walking distance to the shopping center bugis junction etc  and restaurants Arab streets Little India and Newton hawkers place is also nearby Public transit is just in front the hotel and a mins walk to the MRT station The hotel room is clean and tidy   although it is a bit smaller than what we expect The good thing our room has balcony which is fantastic The hotel also provides common area for launderette and ironing in the th floor of the hotel ,"['execellent', 'location', 'attentive', 'helpful', 'staff', 'love', 'location', 'hotel', 'walking', 'distance', 'shopping', 'center', 'bugis', 'junction', 'etc', 'restaurants', 'arab', 'streets', 'little', 'india', 'newton', 'hawkers', 'place', 'also', 'nearby', 'public', 'transit', 'front', 'hotel', 'mins', 'walk', 'mrt', 'station', 'hotel', 'room', 'clean', 'tidy', 'although', 'bit', 'smaller', 'expect', 'good', 'thing', 'room', 'balcony', 'fantastic', 'hotel', 'also', 'provides', 'common', 'area', 'launderette', 'ironing', 'th', 'floor', 'hotel', '']"
1652,Hotel Boss Singapore9,1,Misrepresentation The room was not a superior double room it was even small for a standard double room The bathroom was tiny shower head kept falling off every time you adjusted water pressure One little rail to hang your clothes so little floor space very difficult to know where to put luggage only one at a time can walk at end of bed No glasses asked but told not allowed Safe worked well Breakfast cold scrambled eggs cold tea and coffee Website depicts a very different scenario We flew from Thailand where we spent  weeks Hotel Boss was the worst place we stayed on our trip Another thing no sound insulation heard all other guests ,"['misrepresentation', 'room', 'superior', 'double', 'room', 'even', 'small', 'standard', 'double', 'room', 'bathroom', 'tiny', 'shower', 'head', 'kept', 'falling', 'every', 'time', 'adjusted', 'water', 'pressure', 'one', 'little', 'rail', 'hang', 'clothes', 'little', 'floor', 'space', 'difficult', 'know', 'put', 'luggage', 'one', 'time', 'walk', 'end', 'bed', 'glasses', 'asked', 'told', 'allowed', 'safe', 'worked', 'well', 'breakfast', 'cold', 'scrambled', 'eggs', 'cold', 'tea', 'coffee', 'website', 'depicts', 'different', 'scenario', 'flew', 'thailand', 'spent', 'weeks', 'hotel', 'boss', 'worst', 'place', 'stayed', 'trip', 'another', 'thing', 'sound', 'insulation', 'heard', 'guests', '']"
1653,Hotel Boss Singapore9,1,WIFI DOES NOT WORK PERIOD if you want to stay in Singapore with NO INTERNET then book this place dozens of guests screaming at the front desk to be able to reply emails and watch netflix we are paying USD  a day to not have wifi in the most developed city in Asia in the st century REALLY  ,"['wifi', 'work', 'period', 'want', 'stay', 'singapore', 'internet', 'book', 'place', 'dozens', 'guests', 'screaming', 'front', 'desk', 'able', 'reply', 'emails', 'watch', 'netflix', 'paying', 'usd', 'day', 'wifi', 'developed', 'city', 'asia', 'st', 'century', 'really', '']"
1654,Hotel Boss Singapore9,3,Singapore hotel We booked hotel as it had a balcony  fresh air access   Pros central location near little India Chinatown shopping marina bay  independant restaurantsbars on site to choose from   Generous balcony   Polite reception crew Pool area nice  clean  Bus stop out the front Money changer out front Convenience shop out front  no mini bar in room  Cons wasnt told housekeeping every nd day oddsevens  no rubbish removal we had to put bags in corridor at end of the day hoping someone would pickup they did The excuse was going green  Cutting costs I would say  Had to ask for water  coffee sachets daily Albeit very apologetic housekeeping crews cm of hanging space above the kettle cm between bed  walls so difficult to move around luggage    Toilet tissue   ,"['singapore', 'hotel', 'booked', 'hotel', 'balcony', 'fresh', 'air', 'access', 'pros', 'central', 'location', 'near', 'little', 'india', 'chinatown', 'shopping', 'marina', 'bay', 'independant', 'restaurantsbars', 'site', 'choose', 'generous', 'balcony', 'polite', 'reception', 'crew', 'pool', 'area', 'nice', 'clean', 'bus', 'stop', 'front', 'money', 'changer', 'front', 'convenience', 'shop', 'front', 'mini', 'bar', 'room', 'cons', 'wasnt', 'told', 'housekeeping', 'every', 'nd', 'day', 'oddsevens', 'rubbish', 'removal', 'put', 'bags', 'corridor', 'end', 'day', 'hoping', 'someone', 'would', 'pickup', 'excuse', 'going', 'green', 'cutting', 'costs', 'would', 'say', 'ask', 'water', 'coffee', 'sachets', 'daily', 'albeit', 'apologetic', 'housekeeping', 'crews', 'cm', 'hanging', 'space', 'kettle', 'cm', 'bed', 'walls', 'difficult', 'move', 'around', 'luggage', 'toilet', 'tissue', '']"
1655,Hotel Boss Singapore9,2,Soundproofing Negative Hotel Boss sounded like a good deal at first stars are over rated Rooms are tiny sound proofing what is that Showers and toilet flushing disturb your sleep in the middle of the night The liftbell the banging of the lift counter weights will not help your sleep either Finally every word spoken on the corridor will make it to your room Can only recommend it when you go out for some drinks and return completely hammered ,"['soundproofing', 'negative', 'hotel', 'boss', 'sounded', 'like', 'good', 'deal', 'first', 'stars', 'rated', 'rooms', 'tiny', 'sound', 'proofing', 'showers', 'toilet', 'flushing', 'disturb', 'sleep', 'middle', 'night', 'liftbell', 'banging', 'lift', 'counter', 'weights', 'help', 'sleep', 'either', 'finally', 'every', 'word', 'spoken', 'corridor', 'make', 'room', 'recommend', 'go', 'drinks', 'return', 'completely', 'hammered', '']"
1656,Hotel Boss Singapore9,5,Good Hotel It was a wonderful experience staying in this hotel The room attendant was very attentive Requests were provided immediately I felt at home during my stay in Hotel Boss Food was okay Looking forward to stay again when I meet my friends again in Singapore ,"['good', 'hotel', 'wonderful', 'experience', 'staying', 'hotel', 'room', 'attendant', 'attentive', 'requests', 'provided', 'immediately', 'felt', 'home', 'stay', 'hotel', 'boss', 'food', 'okay', 'looking', 'forward', 'stay', 'meet', 'friends', 'singapore', '']"
1657,Hotel Boss Singapore9,5,The Best ever Resort Ritz Carlton Resort  Spa Langkawi one of luxury resort in the Langkawi tropical rain forest with stunting view There is lot of wild animal in the resort Monkey dusky monkey with long tail flying squirrel and hornbill  Very comfortable  relaxing stay and staff very friendly and helpful at this resort Highly recommend those whom looking to relax body mind and soul and pamper your self ,"['best', 'ever', 'resort', 'ritz', 'carlton', 'resort', 'spa', 'langkawi', 'one', 'luxury', 'resort', 'langkawi', 'tropical', 'rain', 'forest', 'stunting', 'view', 'lot', 'wild', 'animal', 'resort', 'monkey', 'dusky', 'monkey', 'long', 'tail', 'flying', 'squirrel', 'hornbill', 'comfortable', 'relaxing', 'stay', 'staff', 'friendly', 'helpful', 'resort', 'highly', 'recommend', 'looking', 'relax', 'body', 'mind', 'soul', 'pamper', 'self', '']"
1658,Hotel Boss Singapore9,2,Most probably overpriced This property was almost a nightmare   They had small rooms with no space for extra luggage Space was only enough for  person to walk around No wardrobe provided but instead they built some sort of clothes rail above the desk next to the mounted TV Tea and coffee were provided but it wasnt the branded ones like nescafelipton  What shocked me was they only schedule room cleaning every other day This means you will see trash bins along the corridors  The only plus side to this hotel is the halal breakfast and also its location which is near to MRT Haji LaneArab Street and Mustafa Centre ,"['probably', 'overpriced', 'property', 'almost', 'nightmare', 'small', 'rooms', 'space', 'extra', 'luggage', 'space', 'enough', 'person', 'walk', 'around', 'wardrobe', 'provided', 'instead', 'built', 'sort', 'clothes', 'rail', 'desk', 'next', 'mounted', 'tv', 'tea', 'coffee', 'provided', 'wasnt', 'branded', 'ones', 'like', 'nescafelipton', 'shocked', 'schedule', 'room', 'cleaning', 'every', 'day', 'means', 'see', 'trash', 'bins', 'along', 'corridors', 'plus', 'side', 'hotel', 'halal', 'breakfast', 'also', 'location', 'near', 'mrt', 'haji', 'lanearab', 'street', 'mustafa', 'centre', '']"
1659,Hotel Boss Singapore9,3,Nice hotel staff need to be train The Hotel is bigbut the room is small The staff is unfriendly  One day the room bathroom has a smell when we feedback they did not do anything  The swimming pool is bigIts hard to find Indian food in the Hotel ,"['nice', 'hotel', 'staff', 'need', 'train', 'hotel', 'bigbut', 'room', 'small', 'staff', 'unfriendly', 'one', 'day', 'room', 'bathroom', 'smell', 'feedback', 'anything', 'swimming', 'pool', 'bigits', 'hard', 'find', 'indian', 'food', 'hotel', '']"
1660,Hotel Boss Singapore9,5,singapore vacay we stayed days at Hotel Boss with my sister and her son very nice accomodating clean hotel planning to go back again thanks so much Uncle Faizal  very friendly hotel bell mansee you soon more power ,"['singapore', 'vacay', 'stayed', 'days', 'hotel', 'boss', 'sister', 'son', 'nice', 'accomodating', 'clean', 'hotel', 'planning', 'go', 'back', 'thanks', 'much', 'uncle', 'faizal', 'friendly', 'hotel', 'bell', 'mansee', 'soon', 'power', '']"
1661,Hotel Boss Singapore9,1,Eecky rooms   Dirty Rooms lipstick stains on cups beds are not cleaned nor floors are never vaccumed shower drains are clogged with hair   They only clean your room every other day They dont refill your room essentials like tissue or soap unless you ask for it The place is jampacked with tour buses so expect alot of crowd Hairballs were found under the bed ,"['eecky', 'rooms', 'dirty', 'rooms', 'lipstick', 'stains', 'cups', 'beds', 'cleaned', 'floors', 'never', 'vaccumed', 'shower', 'drains', 'clogged', 'hair', 'clean', 'room', 'every', 'day', 'dont', 'refill', 'room', 'essentials', 'like', 'tissue', 'soap', 'unless', 'ask', 'place', 'jampacked', 'tour', 'buses', 'expect', 'alot', 'crowd', 'hairballs', 'found', 'bed', '']"
1662,Hotel Boss Singapore9,1,WORST HOTEL DONT EVEN VISIT FOR FREE  Rude staff  No food options for veg  No cleanliness on the name  of go green They dont even clean the room daily  Small cabin type of rooms  Must avoid They are very arrogant just because they get much bookings due to so much tourism in Singapore but if we start avoiding they will come to know the power of tourists Special avoid for veg people Worst property ,"['worst', 'hotel', 'dont', 'even', 'visit', 'free', 'rude', 'staff', 'food', 'options', 'veg', 'cleanliness', 'name', 'go', 'green', 'dont', 'even', 'clean', 'room', 'daily', 'small', 'cabin', 'type', 'rooms', 'must', 'avoid', 'arrogant', 'get', 'much', 'bookings', 'due', 'much', 'tourism', 'singapore', 'start', 'avoiding', 'come', 'know', 'power', 'tourists', 'special', 'avoid', 'veg', 'people', 'worst', 'property', '']"
1663,Hotel Boss Singapore9,2,BAD EXPERIENCE extremely small rooms zero hospitality giving  stars for the location near to little India breakfast was again as bad as possible rude staff at restaurant at  they were actually removing the food in a very bad way will never come back to this property ,"['bad', 'experience', 'extremely', 'small', 'rooms', 'zero', 'hospitality', 'giving', 'stars', 'location', 'near', 'little', 'india', 'breakfast', 'bad', 'possible', 'rude', 'staff', 'restaurant', 'actually', 'removing', 'food', 'bad', 'way', 'never', 'come', 'back', 'property', '']"
1664,Hotel Boss Singapore9,5,Clean and Quiet Stayed here while in Singapore Great access to underground rail good local food and shops Plenty of eating options nearby and like most places in Singapore walking to a favorite place is not an issue at all ,"['clean', 'quiet', 'stayed', 'singapore', 'great', 'access', 'underground', 'rail', 'good', 'local', 'food', 'shops', 'plenty', 'eating', 'options', 'nearby', 'like', 'places', 'singapore', 'walking', 'favorite', 'place', 'issue', '']"
1665,Hotel Boss Singapore9,3,Not quite the Boss We chose Hotel Boss after visiting it s website and reading the reviews here on trip advisor It is a short walk away from MRT Lavender and Little India We booked a family room for three We arrived at lunchtime and was pleasantly delighted we could check in and use our room immediately after such a long flight this was most welcome Our room was on the th floor we had a beautiful view of the city however the room was small and not furnished like their website photos so be prepared The room consisted of a double and single bed The room has a safe hairdryer and tea  coffee making facilities The bathroom is compact and the shower was powerful enough The room was serviced every second day but extra towels can be found beside the pool The pool can be found on the th   ,"['quite', 'boss', 'chose', 'hotel', 'boss', 'visiting', 'website', 'reading', 'reviews', 'trip', 'advisor', 'short', 'walk', 'away', 'mrt', 'lavender', 'little', 'india', 'booked', 'family', 'room', 'three', 'arrived', 'lunchtime', 'pleasantly', 'delighted', 'could', 'check', 'use', 'room', 'immediately', 'long', 'flight', 'welcome', 'room', 'th', 'floor', 'beautiful', 'view', 'city', 'however', 'room', 'small', 'furnished', 'like', 'website', 'photos', 'prepared', 'room', 'consisted', 'double', 'single', 'bed', 'room', 'safe', 'hairdryer', 'tea', 'coffee', 'making', 'facilities', 'bathroom', 'compact', 'shower', 'powerful', 'enough', 'room', 'serviced', 'every', 'second', 'day', 'extra', 'towels', 'found', 'beside', 'pool', 'pool', 'found', 'th', '']"
1666,Hotel Boss Singapore9,2,Overpriced Hotel CHECK IN They allowed us early check in we arrived before lunch and the check in process was fairly quick this should have been plus points but when we got to our rooms we found out WHY such a big hotel can do early check ins despite the busy in  out of guestsTHE ROOM IS ABSOLUTELY DIRTY  CLEANLINESS THIS HAS BEEN THE DIRTIEST HOTEL WE HAVE CHECKED IN ABROAD when we moved the side table around there was a BIG TUFT OF HAIRBALL UNDERNEATH THE TABLE IT WAS DUSTY UNDERNEATH THE BED   There was even a piece of trash left under the bed When i called the front desk to complain they only cleaned it the day after because the housekeepings schedule is every other day   The windowsill was dusty the shelf above the exposed cabinet was also dusty to think that these   ,"['overpriced', 'hotel', 'check', 'allowed', 'us', 'early', 'check', 'arrived', 'lunch', 'check', 'process', 'fairly', 'quick', 'plus', 'points', 'got', 'rooms', 'found', 'big', 'hotel', 'early', 'check', 'ins', 'despite', 'busy', 'gueststhe', 'room', 'absolutely', 'dirty', 'cleanliness', 'dirtiest', 'hotel', 'checked', 'abroad', 'moved', 'side', 'table', 'around', 'big', 'tuft', 'hairball', 'underneath', 'table', 'dusty', 'underneath', 'bed', 'even', 'piece', 'trash', 'left', 'bed', 'called', 'front', 'desk', 'complain', 'cleaned', 'day', 'housekeepings', 'schedule', 'every', 'day', 'windowsill', 'dusty', 'shelf', 'exposed', 'cabinet', 'also', 'dusty', 'think', '']"
