No.,Hotel Name,Ratings,Date Of Stay,Reviews,Customer Name
1678,Hotel_Boss-Singapore9,50,Date of stay: June 2022,"Strategic location with park surrounding. Nice! We love it so much to stay there. Hotel is near Lavender Mrt Station. Surrounding by garden and tree. So you guys who love morning walk or running, it is verry recommended. We had stay at Triple Room with quite small room, but enough for us just to take a sleep at night. We can go to nearest Mrt (Lavender Station) by walk about 7-8mins. Bus stop  just accross the street. Thank you for the experience for this couple days!! Read more Date of stay: June 2022 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 13 Jul 2022 Dear Roy_Nica,  We sincerely appreciate the recognition and it's important to us, as we know that we played a part in making your stay here, a happy and positive one. Thank you once again and we look forward to your next stay with us. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",roy nica wrote a review Jul 2022
1679,Hotel_Boss-Singapore9,20,Date of stay: June 2022,"Disappointing Stayed on a city break for my birthday. Staff was lovely on check-in. Room was very small, with no space to keep luggage open. There were some minor cleaning issues (hair on a wall, coffee stain on window sill). The pillows were a little on the hard side, and when my partner went down to ask for a softer one, they brought one without a pillow case. The shower water pressure was sooooooo low. As was the height of the shower head. However, it was a good location, easy to cycle or catch a cab into the city centre. Read more Date of stay: June 2022 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 13 Jul 2022 Dear RichieK8519,  We are saddened to read about your stay experience with us. As we strive to continually improve, we have shared your feedback with the relevant teams.  Please accept our sincere apologies for the inconvenience caused to you during your stay with us as this is not the level of service we expect our teams to provide to our guests. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",RichieK85 wrote a review Jun 2022
1680,Hotel_Boss-Singapore9,10,Date of stay: June 2022,"Worst service and boss hotel service zero I’m really sorry I will never recommend anyone for this property.  -When we requested for extended 3 hours .  Front desk ( Lady ) informed 60$ have to pay extra and we paid after paying again keep calling and asking for extra money, but we checked in arrivals day 20:00 hrs . We requested for checked out 15:00 hrs till asked to pay .Around 1430 keep calling and ask to pay extra.  - Amenities have to call always reception.  - Room cleaning 100/10 ( we have to call and beg reception for cleaning )  - The day we arrived my fiancé perfume bottle felt down and whole glasses were floor and begged reception to clean for 4 days. Later on I took picture and showed to reception.  - Front office or operator has to get more tranning  - Room is not soundproof and it’s very noisy.  - Customer … Read more Date of stay: June 2022 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 13 Jul 2022 Dear Nazythuthii,  We are disappointed to hear that your experience with the service accord at the hotel was not up to your expectations. The team has already looked into your feedback and will strive toward improving the overall service experience.  At the same time, we seek another chance for us to be of service to you again. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Nazy wrote a review Jun 2022
1681,Hotel_Boss-Singapore9,50,Date of stay: June 2022,"My favourite hotel It's was great being back again.. excellent atmosphere and service staffs.. housekeeping on 11th floor was superb . cleaning was spot on , he was super polite and made sure we were all good. . Will be back again as usual.. Read more Date of stay: June 2022 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 13 Jul 2022 Dear Wick8q8,  Thank you for taking time to write this review. We appreciate your kind words and thank you for making our day! Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",John08 wrote a review Jun 2022
1682,Hotel_Boss-Singapore9,40,Date of stay: June 2022,"Hotel boss We had stayed at the hotel for 4 nights and booked two rooms for 5 of us.  Rooms were really compacted and not really had space to live around. On their site it was showing a different rooms than what we got.  Breakfasts buffet was okay. Overly crowded due to the high demand.  Staffs were friendly and helpful specially the bell boys.  Hotel’s location is outstanding. 5 mins walk from lavender MRT and right opposite BLK 461 bus station which connects to almost every other place in Singapore downtown.  Walking distance to Mustafa center and little india. Read more Date of stay: June 2022 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 13 Jul 2022 Dear Clenie001,  Thank you for sharing your feedback with us. I am most pleased to read that you have enjoyed your stay with us.  We look forward to welcoming you back on your next visit. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Clenie wrote a review Jun 2022
1683,Hotel_Boss-Singapore9,50,Date of stay: June 2022,"Staycation I really like that hotel,It’s the best hotel.room is clean, location is convenience for me to travel everywhere, cute Fiona Liu the Assistant Guest Services Manager.nice service.  friendly and warm . I will come back again Read more Date of stay: June 2022 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 13 Jul 2022 Dear F3121PAcherylc,  Thank you for giving us 5 stars.It is with delight to know that you enjoyed the experience at our hotel.  Thank you once again for your kind words. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Cheryl C wrote a review Jun 2022
1684,Hotel_Boss-Singapore9,40,Date of stay: January 2022,"IPTV or TV Was Not Functional I do not know whether TV was running on cable or IPTV, but could not watch it with all smooth streaming. I happened to stay there when coming back from China and enroute to India. TV was the only disappointment, rest all services were good. I would recommend this for other travelers. TV is not a bog disappointment. Read more Date of stay: January 2022 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 23 Jun 2022 Dear MaheshsO04123CI,  Thank you for review. We wish to assure you that our team will be looking into these as we are always looking for ways to improve on our service and efficiency. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Mahesh S wrote a review Mar 2022
1685,Hotel_Boss-Singapore9,10,Date of stay: September 2021,"This time not a good one Very bad experience. The receptionist was not friendly at all and not flexible with the request. The room was not up to standard as well. This is my second stay. The first stay was amazing. No protocol for safety and hygiene this time. Would not recommend. Read more Date of stay: September 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 22 Jun 2022 Dear Ricaldej,  We do sincerely apologies for any unfavorable incidents that took place during your stay. We take our guests' feedback very seriously and rest assured that your concerns will be highlighted to the relevant departments for further improvement. We hope that you will be able to visit us again so that we may offer you with an improved experience. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Potpot wrote a review Sep 2021
1686,Hotel_Boss-Singapore9,30,Date of stay: December 2020,"Huge Budget Hotel This is very big hotel, too many rooms, but rooms are congested. Very noisy sound in Reception (may be there was a large group). Although there are huge people in the reception service are nice. Complimentary Tea, Coffee in the room with hot water cattle. There was hair drier also. In Singapore the price of Hotel is high Read more Date of stay: December 2020 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 23 Jun 2022 Dear Samirbaruabd,  We are delighted that you enjoyed your stay with us. We wish to assure you that our team will be looking into these as we are always looking for ways to improve on our service and efficiency. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Samir Barua wrote a review Sep 2021
1687,Hotel_Boss-Singapore9,50,Date of stay: September 2021,"Thank you Great place to stay! Thank you for the accommodation! Will refer and intro my friends to this, despite it was a day long for us I had a great time. Just hoping I could check my recent bookings to see and reminisce my past. No harm intended, just the memories Read more Date of stay: September 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 23 Jun 2022 Dear Nrshrhrzk,  We sincerely appreciate the recognition and it's important to us, as we know that we played a part in making your stay here, a happy and positive one. Thank you once again and we look forward to your next stay with us. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Siti NurSherah wrote a review Sep 2021
1688,Hotel_Boss-Singapore9,30,Date of stay: May 2021,"Wedding Anniversary boring staycation. Book the hotel thru their website last May to celebrate  our Wedding Anniversary. I will list the pros and cons.  PROS -  ° Booking request was granted, High floors and Late Checkout ° Room is neat and Clean ° Bed is just nice, not too soft and not too hard °  Very near to bus stop and CBD area ° Staff at the reception was cordial  CONS - ° Room too small for a couple ° Entertainment is Zero - TV only free local channel, WIFi Snail pace, the TV have option to watch YouTube but the lag freezing the screen. ° The room price is too much for $140 for such small room and toilet ° The room sound proofing is too bad that you can hear adjacent rooms conversation. ° No cabinet or closet ° I brought a wine and when I ask to borrow wine opener, they said I have to bring it down for them to … Read more Date of stay: May 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 23 Jun 2022 Dear Wavecrushersg,  We do sincerely apologies for any unfavorable incidents that took place during your stay. We take our guests' feedback very seriously and rest assured that your concerns will be highlighted to the relevant departments for further improvement. We hope that you will be able to visit us again so that we may offer you with an improved experience. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",wavecrushersg wrote a review May 2021
1689,Hotel_Boss-Singapore9,50,Date of stay: April 2021,"Great Hospitality and excellent location Booked a stayca over the weekends (17-18th Apr) for a superior twin room.  Was given a high floor (8th floor) with an awesome city view!  Even though the room was small but it was really clean and just nice for 2 pax!   Staffs were also helpful with our enquiry , friendly and served with a smile.  The hotel is also surrounded by great food!  Overall, awesome experience and will come back again if i have the chance. Read more Date of stay: April 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 23 Apr 2021 Dear Denismark88,  Thank you for your lovely review and we look forward to your future arrival. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Denis Mark wrote a review Apr 2021
1690,Hotel_Boss-Singapore9,30,Date of stay: April 2021,"Great views We had early check in at about 10am and late check out at 3pm was granted.I requested for a high floor and it was also granted. The room was rather small at 14 sq m. Thankfully the view made up for the small space.  We could see the Sports Hub, the Singapore Flyer and Village Hotel at Bugis.  Amenities was basic with toothbrushes, shower gel and conditioning shampoo.  I didn't like the dispenser with sheets of paper I stead of a toilet roll.  Thankfully I was prepared and brought my own toilet roll. There is a writing table, a chair and a beside table.  Bottled water was provided and the mini fridge was cold enough to store your own stuff.  No bathroom slippers were provided and we weren't sure if the floor was clean enough to sit on so we sat on the bed most of the time.  There … Read more Date of stay: April 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 23 Apr 2021 Dear PNCPML,  We are delighted to read that your experience.  We hope to welcome you back for another excellent experience with us soon. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",PNCPML wrote a review Apr 2021
1691,Hotel_Boss-Singapore9,30,Date of stay: April 2021,"Simple use of Sgdiscover vouchers.. Check-in was quite fast and simple. Rooms were on a nice high floor and had quite a good view. The rooms were quite clean, the mattress was very comfortable but the pillows were much too soft. Bottled water is already provided in the room, only thing missing would probably be a pair of disposable bed slippers. The room could afford to be abit more noise-proof. Could hear people walking and talking in the corridors easily. Breakfast needs to seriously be improved though. The serers were very welcoming and polite with warm smiles, however the western and asian breakfasts should be served hot. It was barely lukewarm. Especially when your serving food like scrambled eggs and bacon, ham and sausage and pancakes, all these should be hot. Its a good thing customers could still toast … Read more Date of stay: April 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 23 Apr 2021 Dear JuzASgKid,  We are delighted that you enjoyed your stay with us. We wish to assure you that our team will be looking into these as we are always looking for ways to improve on our service and efficiency. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",JuzASgKid wrote a review Apr 2021
1692,Hotel_Boss-Singapore9,50,Date of stay: April 2021,"Super great experience My roommate left his passport in the cab and the hotel did their best to help us wiz finding the cab wiz only one receive. Mr. Faizal Tan has done a very excellent job finally wiz a few hours the passport is back. Read more Date of stay: April 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 23 Apr 2021 Dear 99marshallw,  We sincerely appreciate the recognition and it's important to us, as we know that we played a part in making your stay here, a happy and positive one. Thank you once again and we look forward to your next stay with us. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Marshall W wrote a review Apr 2021
1693,Hotel_Boss-Singapore9,30,Date of stay: March 2021,"Very average The pros are location and view from balcony is wonderful. We’re on a high floor. Strong breeze and nice city skyline. Plenty of options around for food, both hawker and restaurants. The auntie in charge of room sanitation is friendly, helpful and quick when we asked for fresh pillow cases.   The cons are hairdryer doesn’t work, dated decor and furnishings, poor soundproofing, secondhand smoke from neighbours on the balcony. It’s a non smoking hotel but people flout the rules, which isn’t the hotel’s fault but dampens the experience. I can hear my neighbours quarrelling at night and loud traffic below. The mattress is not the most comfortable. Ordinary facilities. The central AC is in need of a deep cleanse. Read more Date of stay: March 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 5 Apr 2021 Dear Mimikoh,  Thank you for your feedback and we have since fix the hairdryer. Should our guests experience discomfort or in this case, noise from the neighboring guests, please feel free to give our receptionist a call as we will be glad to be of assistance.  We look forward to your next arrival. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",mimikoh wrote a review Mar 2021
1694,Hotel_Boss-Singapore9,40,Date of stay: March 2021,"Front Desk Mr Kar Heng I was at a 5 and 6 star hotels before heading to Hotel Boss with my family. Out of the 3 hotels, Mr Kar Heng left me the deepest impression in terms of service excellence. Professional and is sincere when attending to guests. There were others In suits which I assume hold a higher appointment than him but they should go to Kar Heng to learn a thing about service.  Room size is small and you get what you paid for. But cleanliness shouldn't be taken lightly. Hairs on the bed and toilet sink found upon check in.  Instead of only being the biggest mid tier hotel, try being the Best mid tier hotel instead. Read more Date of stay: March 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 25 Mar 2021 Dear TravellingwithRidz,  Thank you for taking your time to feedback about your stay.  I have noted on your comments and will feedback to our housekeeping department for our continuous improvement. Nevertheless, we are glad that our friendly team was to your liking and we will relay your kind compliments to Mr Kar Heng. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Ridz wrote a review Mar 2021
1695,Hotel_Boss-Singapore9,30,Date of stay: March 2021,"Staycation Big hotel with many small rooms. Kind of like sewage smell in the premises and in our room. Poor sound proof as I’m a light sleeper, could hear somebody talking in the middle of 3am. We stayed the inward facing family room with balcony, only view is another room just opposite. Noise with echo can project from this inward area, which I could also hear in the middle of night with a group of people talking and laughing. Is more light a chalet rather a hotel. From picture room floor looks light laminated wood flooring but is actually tiles with woody design. Our family have another premier balcony room which is better at least is city view with big balcony. Felt complex if you drive to the carpark, you will see lots of motor cycle at level 2, some even ride recklessly. However the … Read more Date of stay: March 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 14 Mar 2021 Dear Edcchau,  Thank you for your support and review. We wish to assure you that our team will be looking into these as we are always looking for ways to improve on our service and efficiency. Once again, thank you for staying with us and we look forward to welcoming you back soon. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Edcchau wrote a review Mar 2021
1696,Hotel_Boss-Singapore9,30,Date of stay: March 2021,"Average Hotel Staycation for 3 days 2 nights in superior balcony.  Room was small but fine for me. Very basic room amenities. Cleanliness is so so. Ants on dressing table, so can't put food there. Toilet has a kind of smell and no bidet! No toilet paper rolls, just small tissues. The balcony has no privacy as mine was facing to other rooms and no views. I like that there's smart tv in the room with you tube app as there'was just local channels to watch. Wifi was good. Checked in was pretty fast and no hassle. The pool area were nice with sitting area to enjoy the windy breeze.  Overall it was ok. Location wise is centralized good. Read more Date of stay: March 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 10 Mar 2021 Dear Snaw_W,  It is with regret to learn of the shortfalls which you had encountered during your stay with us. Your feedback is valuable to us and will certainly be addressed to our housekeeping department for our continuous improvement.  We look forward to you welcoming you back again. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Lala wrote a review Mar 2021
1697,Hotel_Boss-Singapore9,40,Date of stay: February 2021,"Good price with pool, gym and restaurants (including halal ones) Stayed with family in two rooms which were, quite frankly, tiny but functional - small fridge, big windows, area to hang clothes and accommodate small luggages, desk and some drawers, one side table with storage space underneath etc Bathrooms were small too but it has adequate space for shower cabin, shelf for toiletries, sink with adequate space for other toiletries and makeup stuff ( very important for ladies). Ironing facilities are provided in a separate place.  The only reason why I’m deducting one star is the room size - if you come with large luggages, as people normally do when travelling Asia, you might want to consider a much bigger than their standard room which will cost more I imagine. Even then, it feels rather stuffy because of the very little space in which to … Read more Date of stay: February 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 27 Feb 2021 Dear Siti Fazilah P,  Your lovely review, greatly appreciated in our hearts. We are delighted to know that you had an enjoyable stay with us. Thank you for the beautiful memories and we truly treasure your presence with us. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Ila Py wrote a review Feb 2021
1698,Hotel_Boss-Singapore9,40,Date of stay: December 2020,"Singapore visit The location was nice and the food was amazing , but the rooms were very small  The staff was was very nice and adjustable  I would recommend that people should visit the hotel  The ambiance was good and the major attraction was the swimming pool Read more Date of stay: December 2020 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 27 Feb 2021 Dear Mehak-kapoor,  Thank you for your praises of our hotel! All of us here look forward to extending out warm hospitality to you! Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Mehak Ghai wrote a review Feb 2021
1699,Hotel_Boss-Singapore9,50,Date of stay: February 2021,"A very pleasant stay with excellent service A very pleasant and satisfying stay with a helpful receptionist Nabila who handled our check-ins. She fixed our bookings process with patience and professionalism.  A very strategic location. With halal food and shopping paradise within the vicinity walking distance. Read more Date of stay: February 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 22 Feb 2021 Dear Ajitto,  Thank you for your praises of our hotel! All of us here look forward to extending out warm hospitality to you!  Together we battle against Covid'19 crisis. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Ajitto wrote a review Feb 2021
1700,Hotel_Boss-Singapore9,40,Date of stay: February 2021,"Modern Hotel in a Great Location with Great Service Hotel Boss is about the location. There is a bus stop right in front of the hotel and Lavender MRT Station is 200m away. Bugis and City Hall area is a short bus ride away and Kampong Glam is within walking distance. Check-in was surprisingly quick, given the long queues inside the lobby as well as 2 separate long queues outside the hotel (one along its drop-off point via Syed Alwi Road and another along its front - Victoria Street). The staff were friendly and welcoming. Pretty good attitude given the large crowd and check-ins.  It's a mid-range hotel with many rooms. The rooms, however, are pretty small. Tiny, I would say. I have got a Triple Room and the distance between the foot of the bed and the desk is about a person's width. The en-suite toilet is tiny too. A big-sized … Read more Date of stay: February 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 21 Feb 2021 Dear ToothlessSG,  We sincerely appreciate the recognition and it's important to us, as we know that we played a part in making your stay here, a happy and positive one. Thank you once again and we look forward to your next stay with us. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Toothless wrote a review Feb 2021
1701,Hotel_Boss-Singapore9,50,Date of stay: February 2021,"STAFF NURUL I'm very happy with my stay at the Hotel Boss. Location was perfect as it's very near to shops ect. Staff NURUL was helpful, nice, friendly and welcome to answer all my question with smile. The room was very clean with comfortable bed and a big balcony. The view was nice too. Thank you Staff NURUL for your excellent services. I enjoyed staying here and will recommend it to others. Read more Date of stay: February 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 14 Feb 2021 Dear Kikiantonio71,  We sincerely appreciate the recognition and it's important to us, as we know that we played a part in making your stay here, a happy and positive one. Thank you once again and we look forward to your next stay with us. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Farqis wrote a review Feb 2021
1702,Hotel_Boss-Singapore9,50,Date of stay: February 2021,"Value for money hotel This 19 storeyed hotel is conveniently situated between L fresh cut fruits, hash brown, scrambled eggs, pancakes, bread with butter or jam and coffee/ tea / fruit juice/ fresh milk avender and Bugis MRT station. There is also a bus stop outside the hotel.  Although the room is small but it is clean and well maintained. Toiletries, hair dryer, fridge and safe deposit box are available. Opt for the room with breakfast. Can have either Asian or western set breakfast . Both are equally delicious and wholesome. Western set comprises fresh cut fruits, hash brown, ham , roasted potatoes, sausage, bacon , scrambled eggs, pancakes, cornflakes with milk , bread with butter or jam and coffee/ tea / fruit juice/ fresh milk. Asian set includes fresh cut fruits, Nasi lemak , fish cake , … Read more Date of stay: February 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 2 Helpful votes Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 10 Feb 2021 Dear TonyLau,  We are delighted to read that your dining experience.  We hope to welcome you back for another excellent experience with us soon. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",TonyLau wrote a review Feb 2021
1703,Hotel_Boss-Singapore9,50,Date of stay: February 2021,"Staycation Well it was nice. I love its location. I am a Bugis Junction fan and its surrounding area. Just feels home too. I love the pool it was nice. The beds are good. Toilet is exceptional. The shower is working well. No problem with the sink. Its not 32m square so thats why the room I rent was a little squeezy. But I am roaming around most of the time outdoor.  The Plasma TV was great too. Overall had a nice stay.  Thank you. Read more Date of stay: February 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 10 Feb 2021 Dear Ahn2359,  Thank you for taking time to share this review on TripAdvisor. We are happy to hear that you had an overall positive experience with us.  Thank you for your valuable feedback which has been shared internally for further improvement to continually enhance our guest experience and facilities.  We hope to welcome you again. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Ahn wrote a review Feb 2021
1704,Hotel_Boss-Singapore9,30,Date of stay: January 2021,"One Day Staycation in Hotel Boss between 29th Jan to 30th Jan 2021 I just had a resting Time at Hotel Boss. Classified as a bit above Average as it has a Gym and a swimming pool which is a node above the Budget Hotel.  The staffs here are friendly and met some Sporeans who are also on Staycation there, seems that they are also enjoying themselves. The location is good as it is not too far from the city.   It is also suitable for couples for a Staycation as mine was Queen size bed. They have parking spaces  for those who drive which is convenient.  Overall, I find it relaxing at a stay at this Hotel ! Read more Date of stay: January 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 1 Feb 2021 Dear MT J,  We are delighted that you enjoyed your stay with us. We wish to assure you that our team will be looking into these as we are always looking for ways to improve on our service and efficiency. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Marc Tang wrote a review Jan 2021
1705,Hotel_Boss-Singapore9,50,Date of stay: May 2020,"6 month Thanks for cleaning my room...will miss you☺️ thank you so much miss thuy for assisting clean my room during my stay, thank you for all staff in hotel boss especially miss fiona very friendly, satisfied stay Read more Date of stay: May 2020 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 1 Feb 2021 Dear Cuteboy1195  Thank you for your time to post such a wonderful review for us and as well as your continuous support. Your comments will surely motivate our team to continue to strive for high standards of service delivery.  Togther we battle against Covid'19. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Hamzan wrote a review Jan 2021
1706,Hotel_Boss-Singapore9,50,Date of stay: January 2021,"Pleasant Stay at Hotel Boss Would like to dedicate a special thanks to a Hotel Boss staff, Ms Nurul. She was very patient and understanding towards my concerns and it definitely ease my stay with my family there. Amazing customer service and will recommend family and friends :) Definitely won't be the last! Read more Date of stay: January 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 1 Feb 2021 Dear Junhalim,  I will sure to relay your praise to Miss Nurul and we are delighted that you enjoyed our hospitality. We'll be sure to relay your praise to the team and we are delighted that you enjoyed our hospitality. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",A. Halim wrote a review Jan 2021
1707,Hotel_Boss-Singapore9,50,Date of stay: January 2021,"Great awesome staff It's awesome, i got the best service while i visited there. Without missing any single details out regarding the hotel facilities, and this staff name "" Nurul "" is the one who helped us with every needs like towels, toiletries and so on. Thank you nurul for helping us!! Read more Date of stay: January 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 16 Jan 2021 Dear Kristiethekitty,  We are pleased to hear that you had a wonderful stay with us and that our friendly team was to your liking. Rest assured that we will relay your kind compliments to Miss Nurul  We look forward to welcoming you back again in the near future. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Kristie Zahara wrote a review Jan 2021
1708,Hotel_Boss-Singapore9,10,Date of stay: January 2021,"I couldn't make a reservation at the end of the month I will be moving to a new apartment but this will be available only 20 days later. After the recommendation of a friend, who told us that the beds and facilities at the hotel were very good despite the small room and the poor service, we decided to try to ask for a quote. Since it is a ""different"" quote, I thought it would be better not to book on the website and I tried several forms of communication, all without answer, until now.   Today we made a call and were attended by a rude person, difficult to understand, who insisted that we would be doing SHN when it is not the case and in the end he ordered us to book on the website.   People urgently need to be better trained, this is not acceptable for a hospitality industry Read more Date of stay: January 2021 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews. 1 Helpful vote Helpful Share Response from Lew William , Guest Services / Front Office at Hotel Boss Responded 16 Jan 2021 Dear 467thalitav,  We do sincerely apologies for any unfavorable incidents. We take our guests' feedback very seriously and rest assured that your concerns will be highlighted to the relevant departments for further improvement. We hope that you will be able to visit us so that we may offer you with an improved experience. Read more This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",Thalita V wrote a review Jan 2021
